45.5668850552,-93.6530004107,Heterodon nasicus,Plains Hognose Snake,Reptilia,"b'Minnesota, US'",b'lanetheadventurer'
45.0737050142,-93.6672195441,Plestiodon septentrionalis,Prairie Skink,Reptilia,"b'Minnesota, US'",b'carissab'
44.7650672549,-93.1114806696,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'126th St W, Rosemount, MN, US'",b'cabegacactus'
44.9750194599,-92.9036025274,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Lake Elmo Park Reserve, Lake Elmo, MN, US'",b'gregkarp'
45.1859487788,-93.6008680736,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnesota, US'",b'carissab'
45.1994545834,-93.6303517366,Chrysemys picta,Painted Turtle,Reptilia,"b'Minnesota, US'",b'carissab'
44.92223,-93.29722,Chrysemys picta,Painted Turtle,Reptilia,"b'E Lake Harriet Pkwy, Minneapolis, MN, US'",b'namster173'
47.2330809722,-93.523043,Apalone spinifera,Spiny Softshell,Reptilia,"b'Grand Rapids, MN 55744, USA'",b'alyssa_22'
44.2032866667,-94.01424445,Apalone spinifera,Spiny Softshell,Reptilia,"b'Minnesota River, Mankato, MN, US'",b'mnprairiegal'
43.62958,-93.2911383333,Chrysemys picta,Painted Turtle,Reptilia,"b'Myre-Big Island State Park, Albert Lea, MN, US'",b'hcsorfs'
46.8840777778,-92.3306666667,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'St Louis County, MN, USA'",b'sttoonnkkss'
47.9018216667,-92.5508583333,Chrysemys picta,Painted Turtle,Reptilia,"b'Superior National Forest, Cook, MN, US'",b'jadynmercedes'
45.2103873,-93.3468040997,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Coon Rapids, MN 55448, USA'",b'tina_stanley'
45.215889272,-92.7748765958,Lampropeltis triangulum,Eastern Milksnake,Reptilia,"b""William O'Brien State Park, Marine on Saint Croix, MN, US""",b'mfomara'
44.0152611149,-96.3207933821,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Pipestone National Monument, Pipestone, MN, US'",b'natalie_barber'
44.3821204022,-91.8606999757,Emydoidea blandingii,Blanding's Turtle,Reptilia,"b'Minnesota, US'",b'wesbraker'
44.8975169,-93.1659707,Chrysemys picta,Painted Turtle,Reptilia,"b'2595 Crosby Farm Rd, St Paul, MN 55116, USA'",b'stewart3446'
44.773155,-93.180795,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Lebanon Hills Regional Park, Apple Valley, MN, US'",b'matthewt6416'
44.7740333333,-93.1821883333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Lebanon Hills Regional Park, Apple Valley, MN, US'",b'matthewt6416'
46.8363104472,-92.0900831278,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Hunters Park, Duluth, MN, USA'",b'orryhatcher1'
45.523488074,-92.7317266356,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Chisago County, MN, USA'",b'gonodactylus'
45.0619665997,-93.0959718997,Chrysemys picta,Painted Turtle,Reptilia,"b'Vadnais Heights, MN, USA'",b'qr53213'
46.1212866167,-93.0018515512,Chelydra serpentina,Common Snapping Turtle,Reptilia,b'Osprey Wilds Environmental Learning Center',b'cayley_buckner'
47.03680882,-96.43399799,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Keene Township, MN, USA'",b'troyhibbitts'
44.8975169,-93.1659707,Chrysemys picta,Painted Turtle,Reptilia,"b'2595 Crosby Farm Rd, St Paul, MN 55116, USA'",b'andybirkey'
44.0522535071,-92.0420599729,Nerodia sipedon,Common Watersnake,Reptilia,"b'Whitewater State Park, Saint Charles, MN, US'",b'treelovinghuman'
46.1212866167,-93.0018515512,Chrysemys picta bellii,Western Painted Turtle,Reptilia,b'Osprey Wilds Environmental Learning Center',b'cayley_buckner'
45.3252232,-93.2914177,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Yellowpine St NW, Oak Grove, MN 55011, USA'",b'safechrislaurie'
45.5205814956,-93.6570629559,Emydoidea blandingii,Blanding's Turtle,Reptilia,"b'Minnesota, US'",b'gonodactylus'
47.5116916667,-94.5018166667,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Chippewa National Forest, Blackduck, MN, US'",b'steadyon'
45.4807703032,-93.7005569413,Chrysemys picta,Painted Turtle,Reptilia,"b'Blue Hill Township, MN, USA'",b'kerdor'
44.825360491,-93.235049341,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Minnesota Valley National Wildlife Refuge, Bloomington, MN, US'",b'jeanrimbaud'
47.38195,-91.1979716667,Chrysemys picta,Painted Turtle,Reptilia,"b'Lake County, MN, USA'",b'jwalewski'
44.7794473822,-93.1616374554,Lampropeltis triangulum,Eastern Milksnake,Reptilia,"b'Eagan, MN, USA'",b'jenniferf4'
45.604725,-94.4755333333,Chrysemys picta,Painted Turtle,Reptilia,"b'Shorewood Dr, Avon, MN, US'",b'dmines'
47.9522055556,-91.71985,Chrysemys picta,Painted Turtle,Reptilia,"b'Fall Lake Township, MN, USA'",b'codye6089'
45.0934787991,-93.6555691674,Chrysemys picta,Painted Turtle,Reptilia,"b'Minnesota, US'",b'carissab'
47.1116055,-95.1687783333,Chrysemys picta,Painted Turtle,Reptilia,"b'Wilderness Bay Dr, Park Rapids, MN, US'",b'veralind15'
45.812067648,-92.9648001631,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Pine City, MN 55063, USA'",b'k-bot'
45.402325,-93.1835033333,Opheodrys vernalis,Smooth Greensnake,Reptilia,"b'E Bethel Blvd NE, East Bethel, MN, US'",b'laima_liulevicius'
47.44412,-92.2401716667,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'South Twin Lake, Aurora, MN, US'",b'atom-h'
44.9205580833,-93.2969806944,Apalone spinifera,Spiny Softshell,Reptilia,"b'East Harriet, Minneapolis, MN, USA'",b'hasel007'
45.6779318854,-94.8031838878,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Melrose, MN 56352, USA'",b'adludwig'
46.1448991,-93.4901567,Chrysemys picta,Painted Turtle,Reptilia,"b'41296 Father Hennepin Park Rd, Isle, MN 56342, USA'",b'annrinkenberger'
46.135589,-93.72516,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'15066 Kathio State Park Rd, Onamia, MN 56359, USA'",b'annrinkenberger'
44.250975,-91.9410583333,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minneiska Township, MN, USA'",b'wesbraker'
45.5421960179,-93.6092414786,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'lanetheadventurer'
45.5008911249,-93.1607350791,Chrysemys picta,Painted Turtle,Reptilia,"b'Isanti County, MN, USA'",b'theowlman'
44.8739083333,-93.1916116667,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Fort Snelling State Park, Saint Paul, MN, US'",b'dunethistle'
44.9816314971,-93.3971757559,Chrysemys picta,Painted Turtle,Reptilia,"b'Betty Crocker Dr, Golden Valley, MN, US'",b'rnheld'
47.6392817,-91.53633303,Chrysemys picta,Painted Turtle,Reptilia,"b'Stony River Township, MN, USA'",b'troyhibbitts'
47.9822833333,-91.8206861111,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'St. Louis County, US-MN, US'",b'kalina_sq'
45.2950176336,-93.4231739491,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Ramsey, MN 55303, USA'",b'jammingjack99'
46.8375133333,-92.0860361667,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Hartley Nature Center, Duluth, MN, US'",b'bruce55803'
47.7781833333,-91.9441833333,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Superior National Forest, Babbitt, MN, US'",b'skgarcia'
48.197375,-92.476775,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Superior National Forest, Orr, MN, US'",b'htoutonghi'
45.3209954754,-92.7577246866,Plestiodon fasciatus,Common Five-lined Skink,Reptilia,"b'Minnesota, US'",b'gonodactylus'
47.11095815,-95.77432049,Chrysemys picta,Painted Turtle,Reptilia,"b'Maple Grove Township, MN, USA'",b'benjaminkossick'
44.7683944702,-93.1956100464,Chrysemys picta,Painted Turtle,Reptilia,b'Apple Valley',b'danidebo'
45.02408566,-93.44806105,Chrysemys picta,Painted Turtle,Reptilia,"b'Plymouth, MN 55441, USA'",b'amywitty'
46.1212866167,-93.0018515512,Chrysemys picta,Painted Turtle,Reptilia,b'Osprey Wilds Environmental Learning Center',b'cayley_buckner'
47.7519387,-92.4740378,Chrysemys picta,Painted Turtle,Reptilia,"b'Cook, MN 55723, USA'",b'blancadog'
45.1277207997,-92.7654141997,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'May Township, MN, USA'",b'eug302'
44.6654787056,-95.2975626278,Apalone spinifera,Spiny Softshell,Reptilia,"b'Swedes Forest Township, MN 56214, USA'",b'adludwig'
43.8566583333,-91.3022,Graptemys ouachitensis,Ouachita Map Turtle,Reptilia,"b'Highway 61, La Crescent, MN, US'",b'matthewt6416'
44.9004369722,-93.5931109722,Chrysemys picta,Painted Turtle,Reptilia,"b'Shorewood, MN 55331, USA'",b'mediachef'
44.7370240326,-93.4438342509,Chrysemys picta,Painted Turtle,Reptilia,"b'Jeffers Pkwy NW, Prior Lake, MN, US'",b'stenthesnake'
45.2566864031,-93.2418641503,Chrysemys picta,Painted Turtle,Reptilia,"b'Minnesota, US'",b'carissab'
47.1087582307,-92.2052156925,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Whiteface Reservoir, MN, USA'",b'mrprichard_evo'
44.8332366667,-93.2561716667,Chrysemys picta,Painted Turtle,Reptilia,"b'Running Park, Bloomington, MN, US'",b'laurlou'
45.1305,-93.4496783333,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'96th Pl N, Maple Grove, MN, US'",b'ckrogstad'
44.8852966667,-93.4646383333,Chrysemys picta,Painted Turtle,Reptilia,"b'Eden Prairie, MN, US'",b'trentjonas'
45.53772,-95.52189,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Glacial Lakes State Park, Minnesota'",b'eknuth'
45.2870396965,-93.3735825544,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
45.2870396965,-93.3735825544,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
45.2870396965,-93.3735825544,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
45.2870396965,-93.3735825544,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
45.2870396965,-93.3735825544,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
45.2870396965,-93.3735825544,Chrysemys picta,Painted Turtle,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
45.2870396965,-93.3735825544,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
45.2870396965,-93.3735825544,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
45.2870396965,-93.3735825544,Chrysemys picta,Painted Turtle,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
45.2863148324,-93.3744406266,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
45.2863148324,-93.3744406266,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
45.2863148324,-93.3744406266,Apalone spinifera,Spiny Softshell,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
45.2863148324,-93.3744406266,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
45.2863148324,-93.3744406266,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
45.3471767791,-93.2947816339,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'The Refuge Golf Club, Oak Grove, MN, US'",b'boxinglizard'
47.4873970085,-90.9853359684,Thamnophis sirtalis,Common Garter Snake,Reptilia,b'Sugarloaf Cove Nature Center',b'rager001'
44.9528177809,-93.302763173,Chrysemys picta,Painted Turtle,Reptilia,"b'Lake of the Isles Park, Minneapolis, MN, US'",b'hiveridian'
44.9663505554,-93.3882446289,Chrysemys picta,Painted Turtle,Reptilia,b'St. Louis Park',b'jedman'
45.4270170276,-93.7192186249,Emydoidea blandingii,Blanding's Turtle,Reptilia,"b'Minnesota, US'",b'refugerover'
46.1247111254,-93.0024531678,Chrysemys picta,Painted Turtle,Reptilia,"b'Sandstone, MN, US'",b'leigha'
44.9766616821,-93.3176651001,Chrysemys picta,Painted Turtle,Reptilia,b'Minneapolis',b'robertjessen'
44.883904,-93.180412,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'St Paul, MN 55111, USA'",b'tieran'
44.8841979722,-93.1811019722,Apalone spinifera,Spiny Softshell,Reptilia,"b'St Paul, MN 55111, USA'",b'tieran'
45.8260144997,-94.7336155997,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Grey Eagle Township, MN, USA'",b'adludwig'
47.4835643182,-92.875781022,Chrysemys picta,Painted Turtle,Reptilia,"b'Chisholm, MN 55719, USA'",b'erinalbrecht'
46.52092833,-92.70973833,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'CR-157, Barnum, MN, US'",b'alaynalayla'
45.1448333333,-93.0311361667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Tart Lake Rd, Lino Lakes, MN, US'",b'kvidera'
47.644785,-93.7758083333,Chrysemys picta,Painted Turtle,Reptilia,"b'Chippewa National Forest, Bigfork, MN, US'",b'atom-h'
44.94149,-92.812511,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Afton, MN, USA'",b'katie742'
46.9530616667,-95.61798,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Tamarac National Wildlife Refuge, Rochert, MN, US'",b'loonie'
44.7653340585,-93.1113898063,Chrysemys picta,Painted Turtle,Reptilia,"b'126th St W, Rosemount, MN, US'",b'cabegacactus'
45.1014562485,-93.1265886261,Chrysemys picta,Painted Turtle,Reptilia,"b'Minnesota, US'",b'carissab'
45.3005256936,-93.3770285547,Chrysemys picta,Painted Turtle,Reptilia,"b'Oak Grove, MN, USA'",b'jammingjack99'
44.7734133333,-93.1879716667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Johnny Cake Ridge Rd, Apple Valley, MN, US'",b'matthewt6416'
46.6656937987,-92.2320186015,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'New Duluth, Duluth, MN 55808, USA'",b'bellskimmer'
45.0823514723,-93.1412926813,Emydoidea blandingii,Blanding's Turtle,Reptilia,"b'Minnesota, US'",b'leannmichael'
44.529929,-92.3299329722,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Frontenac, MN 55026, USA'",b'mediachef'
47.91543651,-90.87206162,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Cook County, US-MN, US'",b'troendlecathy'
45.70282,-93.0850445,Chrysemys picta,Painted Turtle,Reptilia,"b'CR-4, Stanchfield, MN, US'",b'oliverscove'
44.032699,-91.6136075997,Lampropeltis triangulum,Eastern Milksnake,Reptilia,"b'Winona, MN 55987, USA'",b'jlallaman'
45.2452616768,-93.5218098387,Apalone spinifera,Spiny Softshell,Reptilia,"b'Dayton, MN 55327, USA'",b'acekstrom'
47.1006413013,-92.5387846666,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Canyon, MN, US'",b'vandafb'
44.0613111667,-92.0478445,Lampropeltis triangulum,Eastern Milksnake,Reptilia,"b'Whitewater State Park, Altura, MN, US'",b'pulford'
44.10377462,-95.69052631,Chrysemys picta,Painted Turtle,Reptilia,"b'Murray, Minnesota, United States'",b'blancadog'
47.4440386028,-94.4253337491,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Beltrami County, MN, USA'",b'gori88lla'
45.1707305908,-93.6347351074,Plestiodon septentrionalis,Prairie Skink,Reptilia,b'Hanover',b'savythebiologist'
46.6108436584,-94.305015564,Opheodrys vernalis,Smooth Greensnake,Reptilia,b'Pequot Lakes',b'queencollie17'
44.8994366667,-93.19632,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'S Minnehaha Park Dr, Minneapolis, MN, US'",b'cephalopod'
44.8993161887,-93.1963610878,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'S Minnehaha Park Dr, Minneapolis, MN, US'",b'cephalopod'
44.0153336619,-96.3207035792,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Pipestone National Monument, Pipestone, MN, US'",b'natalie_barber'
44.8928372383,-93.3831027672,Chrysemys picta,Painted Turtle,Reptilia,"b'Bredesen Park, Edina, MN, US'",b'jason-p'
44.8779373646,-93.2907561027,Chrysemys picta,Painted Turtle,Reptilia,"b'Wood Lake Nature Center, Richfield, MN, US'",b'ross55'
45.3902800267,-95.1015388369,Chrysemys picta,Painted Turtle,Reptilia,"b'279th Ave NW, Belgrade, MN, US'",b'susisimo'
44.4673084753,-93.1487595449,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Carleton College, Northfield, MN, US'",b'gonodactylus'
44.6911070056,-93.2485809649,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Icon Trail, Lakeville, MN, US'",b'forsteriapten'
45.1839186348,-93.2967212051,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Coon Rapids, MN 55448, USA'",b'chazeman2'
47.1349746728,-91.4735955745,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Silver Creek Township, MN, USA'",b'sallyk58'
44.7800712585,-93.178817749,Chrysemys picta,Painted Turtle,Reptilia,b'Eagan',b'eaganyard'
45.2871000459,-93.3750416748,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
45.2871000459,-93.3750416748,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Ramsey, MN 55303, USA'",b'safechrislaurie'
43.856638939,-91.3022106371,Graptemys ouachitensis,Ouachita Map Turtle,Reptilia,"b'Winona County, MN, USA'",b'gori88lla'
46.4201069722,-94.3356658056,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'East Gull Lake, MN 56401, USA'",b'swimlor'
47.1973126475,-96.1776077283,Plestiodon septentrionalis,Prairie Skink,Reptilia,"b'Twin Valley, MN, US'",b'joewhittaker'
45.0198042423,-93.6320156286,Chrysemys picta,Painted Turtle,Reptilia,"b'Minnesota, US'",b'carissab'
44.9492994152,-93.3131937233,Apalone spinifera,Spiny Softshell,Reptilia,"b'Bde Maka Ska Park, Minneapolis, MN, US'",b'patrickmustain'
44.1395583333,-91.9864722222,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"b'Whitewater Township, MN 55910, USA'",b'wesbraker'
47.9827305556,-91.8202944444,Chrysemys picta,Painted Turtle,Reptilia,"b'Slim Lake, MN, USA'",b'kalina_sq'
44.8927617558,-93.1748193815,Chrysemys picta,Painted Turtle,Reptilia,"b'Highland Park, St Paul, MN, USA'",b'zoefindsbugs'
47.1972166667,-96.17762,Plestiodon septentrionalis,Prairie Skink,Reptilia,"b'Twin Valley, MN, US'",b'zbuchholz'
43.6465446809,-95.5515170334,Chrysemys picta,Painted Turtle,Reptilia,"b'MN-60 E, Worthington, MN, US'",b'animalwonderskc'
47.7613457515,-91.203447486,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Lake County, US-MN, US'",b'antilocapridae'
48.294991,-94.56702067,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Beltrami, Minnesota, United States'",b'blancadog'
48.29496145,-94.56699614,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Beltrami County, MN, USA'",b'blancadog'
48.2948796199,-94.56696537,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Beltrami County, MN, USA'",b'blancadog'
48.285715,-94.5662812698,Chrysemys picta,Painted Turtle,Reptilia,"b'Beltrami, Minnesota, United States'",b'blancadog'
48.285738,-94.56728725,Chrysemys picta,Painted Turtle,Reptilia,"b'Beltrami, Minnesota, United States'",b'blancadog'
44.2641407402,-91.9051075397,Emydoidea blandingii,Blanding's Turtle,Reptilia,"b'Minnesota, US'",b'wesbraker'
48.3946715777,-92.5446723795,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'St Louis County, MN, USA'",b'figaro'
47.7895931196,-92.0819395205,Chrysemys picta,Painted Turtle,Reptilia,"b'St Louis County, MN, USA'",b'blancadog'
47.78040443,-92.05681029,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Bear Head Lake, St. Louis, Minnesota, United States'",b'blancadog'
45.1964819792,-93.0224350235,Chrysemys picta,Painted Turtle,Reptilia,"b'Minnesota, US'",b'carissab'
47.4304771423,-94.8943099976,Chrysemys picta,Painted Turtle,Reptilia,b'Bemidji',b'riversedge'
45.482041021,-92.9643960744,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'starrbright651'
47.9823416667,-91.8211366667,Chrysemys picta,Painted Turtle,Reptilia,"b'Superior National Forest, Ely, MN, US'",b'corvidologist'
44.9185476142,-92.8815299741,Chrysemys picta,Painted Turtle,Reptilia,"b'Woodbury, MN, USA'",b'margu'
45.4896122867,-93.6552872084,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'refugerover'
47.382714,-91.1937389722,Chrysemys picta,Painted Turtle,Reptilia,"b'Crystal Bay Township, MN, USA'",b'lstrauss97'
47.2770080924,-91.1041262368,Chrysemys picta,Painted Turtle,Reptilia,"b'Lake County, US-MN, US'",b'shannonlusk'
43.9469254675,-92.4900982398,Pantherophis ramspotti,Western Foxsnake,Reptilia,"b'Scenic Point Ln SW, Rochester, MN, US'",b'khalling'
45.3196916667,-95.27717,Chrysemys picta,Painted Turtle,Reptilia,"b'Monson Lake State Park, Sunburg, MN, US'",b'jmomsen'
44.2760009034,-91.9225508273,Graptemys geographica,Northern Map Turtle,Reptilia,"b'622nd St, Kellogg, MN, US'",b'gonodactylus'
